op_id,machine_id,process_time
J51_O2,M29,485.06
J51_O2,M30,483.16
J51_O3,M35,401.62
J51_O3,M36,400.6
J51_O3,M37,406.87
J51_O3,M38,394.7
J51_O3,M39,398.85
J51_O3,M40,393.11
J51_O3,M41,401.92
J51_O3,M42,395.01
J51_O3,M43,396.68
J51_O3,M44,399.43
J51_O3,M45,390.54
J51_O3,M46,391.84
J51_O3,M47,403.72
J51_O3,M48,398.58
J51_O3,M49,407.3
J51_O4,M1,483.89
J51_O4,M2,470.16
J51_O4,M3,482.33
J51_O4,M4,471.87
J51_O4,M5,485.62
J51_O4,M6,489.83
J51_O4,M7,480.62
J51_O4,M8,483.66
J51_O4,M9,474.75
J51_O4,M10,478.75
J51_O4,M11,487.12
J51_O4,M12,473.35
J51_O4,M13,475.31
J51_O4,M14,478.91
J51_O4,M15,484.24
J51_O4,M16,477.52
J51_O4,M17,488.55
J51_O4,M18,471.89
J51_O4,M19,477.42
J51_O4,M20,484.18
J51_O4,M21,474.52
J51_O4,M22,483.13
J51_O4,M23,473.28
J51_O4,M24,471.12
J51_O4,M25,472.42
J51_O4,M26,488.6
J51_O4,M27,481.04
J51_O4,M28,485.93
J51_O4,M29,476.65
J51_O4,M30,481.85
J51_O5,M35,399.9
J51_O5,M36,408.91
J51_O5,M37,404.95
J51_O5,M38,404.61
J51_O5,M39,390.93
J51_O5,M40,400.99
J51_O5,M41,399.34
J51_O5,M42,408.56
J51_O5,M43,395.15
J51_O5,M44,395.4
J51_O5,M45,398.23
J51_O5,M46,394.87
J51_O5,M47,392.58
J51_O5,M48,407.15
J51_O5,M49,401.17
J51_O6,M1,487.23
J51_O6,M2,486.62
J51_O6,M3,475.64
J51_O6,M4,480.95
J51_O6,M5,471.66
J51_O6,M6,488.31
J51_O6,M7,478.09
J51_O6,M8,477.87
J51_O6,M9,476.06
J51_O6,M10,479.21
J51_O6,M11,475.04
J51_O6,M12,477.5
J51_O6,M13,486.0
J51_O6,M14,486.69
J51_O6,M15,476.08
J51_O6,M16,479.38
J51_O6,M17,487.48
J51_O6,M18,471.05
J51_O6,M19,487.78
J51_O6,M20,474.38
J51_O6,M21,483.57
J51_O6,M22,481.65
J51_O6,M23,481.06
J51_O6,M24,487.19
J51_O6,M25,472.03
J51_O6,M26,476.94
J51_O6,M27,480.77
J51_O6,M28,486.23
J51_O6,M29,474.33
J51_O6,M30,486.06
J51_O7,M50,344.98
J51_O7,M51,334.45
J51_O7,M52,362.95
J51_O7,M53,329.54
J51_O7,M54,350.74
J51_O7,M55,328.19
J51_O7,M56,342.82
J51_O7,M57,355.05
J51_O8,M1,481.12
J51_O8,M2,478.09
J51_O8,M3,478.58
J51_O8,M4,474.54
J51_O8,M5,479.12
J51_O8,M6,489.07
J51_O8,M7,487.01
J51_O8,M8,472.9
J51_O8,M9,470.6
J51_O8,M10,488.67
J51_O8,M11,480.53
J51_O8,M12,480.76
J51_O8,M13,485.61
J51_O8,M14,476.29
J51_O8,M15,479.64
J51_O8,M16,489.37
J51_O8,M17,483.44
J51_O8,M18,473.07
J51_O8,M19,472.66
J51_O8,M20,474.09
J51_O8,M21,485.33
J51_O8,M22,475.91
J51_O8,M23,470.43
J51_O8,M24,488.88
J51_O8,M25,473.39
J51_O8,M26,470.19
J51_O8,M27,474.74
J51_O8,M28,474.7
J51_O8,M29,478.44
J51_O8,M30,488.41
J51_O9,M58,153.79
J51_O9,M59,149.57
J51_O9,M60,149.11
J51_O10,M35,401.1
J51_O10,M36,394.87
J51_O10,M37,391.04
J51_O10,M38,408.78
J51_O10,M39,393.73
J51_O10,M40,393.97
J51_O10,M41,399.45
J51_O10,M42,399.83
J51_O10,M43,390.37
J51_O10,M44,392.96
J51_O10,M45,397.56
J51_O10,M46,403.67
J51_O10,M47,394.57
J51_O10,M48,398.46
J51_O10,M49,401.15
J51_O11,M1,487.77
J51_O11,M2,476.52
J51_O11,M3,472.67
J51_O11,M4,479.79
J51_O11,M5,484.93
J51_O11,M6,472.2
J51_O11,M7,478.49
J51_O11,M8,470.36
J51_O11,M9,470.67
J51_O11,M10,479.66
J51_O11,M11,475.96
J51_O11,M12,486.9
J51_O11,M13,482.04
J51_O11,M14,479.08
J51_O11,M15,478.16
J51_O11,M16,479.94
J51_O11,M17,470.81
J51_O11,M18,487.86
J51_O11,M19,489.97
J51_O11,M20,473.63
J51_O11,M21,472.41
J51_O11,M22,472.87
J51_O11,M23,483.22
J51_O11,M24,483.23
J51_O11,M25,486.96
J51_O11,M26,485.04
J51_O11,M27,478.99
J51_O11,M28,482.26
J51_O11,M29,483.77
J51_O11,M30,480.25
J51_O12,M50,348.78
J51_O12,M51,357.25
J51_O12,M52,352.87
J51_O12,M53,357.2
J51_O12,M54,355.64
J51_O12,M55,360.96
J51_O12,M56,357.14
J51_O12,M57,350.99
J51_O13,M1,483.64
J51_O13,M2,478.99
J51_O13,M3,474.83
J51_O13,M4,470.03
J51_O13,M5,481.2
J51_O13,M6,481.81
J51_O13,M7,489.44
J51_O13,M8,477.23
J51_O13,M9,477.88
J51_O13,M10,474.04
J51_O13,M11,471.41
J51_O13,M12,485.46
J51_O13,M13,474.99
J51_O13,M14,482.18
J51_O13,M15,483.76
J51_O13,M16,479.42
J51_O13,M17,487.53
J51_O13,M18,478.88
J51_O13,M19,475.7
J51_O13,M20,487.92
J51_O13,M21,487.23
J51_O13,M22,473.28
J51_O13,M23,470.52
J51_O13,M24,471.8
J51_O13,M25,475.73
J51_O13,M26,489.45
J51_O13,M27,481.17
J51_O13,M28,477.47
J51_O13,M29,487.77
J51_O13,M30,479.06
J51_O14,M31,159.26
J51_O14,M32,161.76
J51_O14,M33,161.4
J51_O14,M34,161.37
J51_O15,M1,480.25
J51_O15,M2,485.79
J51_O15,M3,473.59
J51_O15,M4,481.46
J51_O15,M5,489.68
J51_O15,M6,475.82
J51_O15,M7,485.89
J51_O15,M8,479.81
J51_O15,M9,470.8
J51_O15,M10,485.26
J51_O15,M11,473.37
J51_O15,M12,482.63
J51_O15,M13,471.71
J51_O15,M14,488.94
J51_O15,M15,475.83
J51_O15,M16,474.53
J51_O15,M17,472.58
J51_O15,M18,488.92
J51_O15,M19,484.24
J51_O15,M20,484.83
J51_O15,M21,479.99
J51_O15,M22,479.49
J51_O15,M23,472.2
J51_O15,M24,481.2
J51_O15,M25,474.94
J51_O15,M26,489.54
J51_O15,M27,485.93
J51_O15,M28,478.26
J51_O15,M29,473.03
J51_O15,M30,485.71
J52_O1,M35,392.44
J52_O1,M36,393.79
J52_O1,M37,394.23
J52_O1,M38,401.14
J52_O1,M39,405.74
J52_O1,M40,396.29
J52_O1,M41,391.69
J52_O1,M42,399.29
J52_O1,M43,404.96
J52_O1,M44,394.43
J52_O1,M45,394.4
J52_O1,M46,408.94
J52_O1,M47,409.08
J52_O1,M48,409.81
J52_O1,M49,406.15
J52_O2,M1,473.76
J52_O2,M2,474.24
J52_O2,M3,476.8
J52_O2,M4,476.36
J52_O2,M5,489.13
J52_O2,M6,485.78
J52_O2,M7,484.48
J52_O2,M8,473.72
J52_O2,M9,488.19
J52_O2,M10,486.56
J52_O2,M11,473.27
J52_O2,M12,487.42
J52_O2,M13,475.44
J52_O2,M14,471.62
J52_O2,M15,483.14
J52_O2,M16,483.08
J52_O2,M17,471.9
J52_O2,M18,476.38
J52_O2,M19,489.86
J52_O2,M20,483.57
J52_O2,M21,484.6
J52_O2,M22,474.26
J52_O2,M23,471.58
J52_O2,M24,475.54
J52_O2,M25,474.98
J52_O2,M26,474.69
J52_O2,M27,473.86
J52_O2,M28,481.5
J52_O2,M29,476.56
J52_O2,M30,486.41
J52_O3,M35,393.68
J52_O3,M36,399.29
J52_O3,M37,390.27
J52_O3,M38,399.63
J52_O3,M39,391.12
J52_O3,M40,409.55
J52_O3,M41,405.81
J52_O3,M42,399.8
J52_O3,M43,391.73
J52_O3,M44,401.85
J52_O3,M45,405.18
J52_O3,M46,393.81
J52_O3,M47,401.36
J52_O3,M48,406.28
J52_O3,M49,405.36
J52_O4,M1,486.06
J52_O4,M2,487.59
J52_O4,M3,488.75
J52_O4,M4,478.11
J52_O4,M5,481.38
J52_O4,M6,485.81
J52_O4,M7,483.94
J52_O4,M8,489.91
J52_O4,M9,470.27
J52_O4,M10,477.1
J52_O4,M11,475.62
J52_O4,M12,475.25
J52_O4,M13,474.45
J52_O4,M14,484.18
J52_O4,M15,471.7
J52_O4,M16,484.83
J52_O4,M17,483.87
J52_O4,M18,475.02
J52_O4,M19,475.06
J52_O4,M20,482.58
J52_O4,M21,485.24
J52_O4,M22,487.53
J52_O4,M23,487.04
J52_O4,M24,489.3
J52_O4,M25,481.63
J52_O4,M26,488.17
J52_O4,M27,486.17
J52_O4,M28,487.89
J52_O4,M29,470.23
J52_O4,M30,489.32
J52_O5,M35,399.47
J52_O5,M36,405.96
J52_O5,M37,392.54
J52_O5,M38,397.92
J52_O5,M39,395.43
J52_O5,M40,395.83
J52_O5,M41,392.47
J52_O5,M42,406.12
J52_O5,M43,390.18
J52_O5,M44,396.25
J52_O5,M45,393.49
J52_O5,M46,401.78
J52_O5,M47,395.09
J52_O5,M48,395.18
J52_O5,M49,399.77
J52_O6,M1,483.05
J52_O6,M2,472.43
J52_O6,M3,473.51
J52_O6,M4,474.94
J52_O6,M5,489.47
J52_O6,M6,477.94
J52_O6,M7,481.98
J52_O6,M8,474.83
J52_O6,M9,479.81
J52_O6,M10,471.48
J52_O6,M11,470.69
J52_O6,M12,479.37
J52_O6,M13,477.97
J52_O6,M14,472.74
J52_O6,M15,483.75
J52_O6,M16,489.86
J52_O6,M17,477.91
J52_O6,M18,482.49
J52_O6,M19,489.26
J52_O6,M20,486.63
J52_O6,M21,479.27
J52_O6,M22,484.75
J52_O6,M23,472.56
J52_O6,M24,480.24
J52_O6,M25,475.58
J52_O6,M26,473.22
J52_O6,M27,478.53
J52_O6,M28,472.62
J52_O6,M29,483.98
J52_O6,M30,479.12
J52_O7,M50,351.56
J52_O7,M51,332.32
J52_O7,M52,331.99
J52_O7,M53,354.17
J52_O7,M54,374.25
J52_O7,M55,329.81
J52_O7,M56,339.29
J52_O7,M57,368.47
J52_O8,M1,471.45
J52_O8,M2,487.52
J52_O8,M3,480.49
J52_O8,M4,478.17
J52_O8,M5,476.19
J52_O8,M6,475.94
J52_O8,M7,476.12
J52_O8,M8,487.7
J52_O8,M9,484.48
J52_O8,M10,483.39
J52_O8,M11,485.97
J52_O8,M12,475.14
J52_O8,M13,482.36
J52_O8,M14,479.2
J52_O8,M15,485.65
J52_O8,M16,476.19
J52_O8,M17,482.86
J52_O8,M18,487.64
J52_O8,M19,478.04
J52_O8,M20,471.33
J52_O8,M21,480.32
J52_O8,M22,476.92
J52_O8,M23,483.44
J52_O8,M24,489.02
J52_O8,M25,479.71
J52_O8,M26,479.32
J52_O8,M27,483.09
J52_O8,M28,472.07
J52_O8,M29,475.07
J52_O8,M30,488.38
J52_O9,M58,151.7
J52_O9,M59,145.13
J52_O9,M60,147.05
J52_O10,M35,403.66
J52_O10,M36,405.29
J52_O10,M37,406.8
J52_O10,M38,395.84
J52_O10,M39,408.62
J52_O10,M40,401.06
J52_O10,M41,403.93
J52_O10,M42,401.93
J52_O10,M43,392.45
J52_O10,M44,409.26
J52_O10,M45,392.46
J52_O10,M46,395.1
J52_O10,M47,406.27
J52_O10,M48,402.37
J52_O10,M49,406.76
J52_O11,M1,480.31
J52_O11,M2,477.54
J52_O11,M3,488.44
J52_O11,M4,470.73
J52_O11,M5,487.12
J52_O11,M6,474.62
J52_O11,M7,486.97
J52_O11,M8,472.78
J52_O11,M9,481.6
J52_O11,M10,487.76
J52_O11,M11,479.47
J52_O11,M12,484.93
J52_O11,M13,486.09
J52_O11,M14,484.73
J52_O11,M15,488.51
J52_O11,M16,478.94
J52_O11,M17,473.46
J52_O11,M18,470.96
J52_O11,M19,474.93
J52_O11,M20,472.86
J52_O11,M21,481.16
J52_O11,M22,473.7
J52_O11,M23,470.78
J52_O11,M24,470.72
J52_O11,M25,486.63
J52_O11,M26,481.83
J52_O11,M27,477.16
J52_O11,M28,487.88
J52_O11,M29,471.4
J52_O11,M30,489.61
J52_O12,M50,355.81
J52_O12,M51,334.17
J52_O12,M52,358.95
J52_O12,M53,363.17
J52_O12,M54,346.47
J52_O12,M55,368.08
J52_O12,M56,332.54
J52_O12,M57,338.94
J52_O13,M1,471.87
J52_O13,M2,474.22
J52_O13,M3,474.77
J52_O13,M4,488.35
J52_O13,M5,471.56
J52_O13,M6,478.55
J52_O13,M7,480.65
J52_O13,M8,487.97
J52_O13,M9,489.95
J52_O13,M10,485.07
J52_O13,M11,489.42
J52_O13,M12,485.74
J52_O13,M13,489.26
J52_O13,M14,484.15
J52_O13,M15,471.6
J52_O13,M16,478.04
J52_O13,M17,482.93
J52_O13,M18,477.01
J52_O13,M19,475.47
J52_O13,M20,481.55
J52_O13,M21,488.67
J52_O13,M22,470.7
J52_O13,M23,485.38
J52_O13,M24,484.45
J52_O13,M25,489.28
J52_O13,M26,488.61
J52_O13,M27,485.24
J52_O13,M28,480.41
J52_O13,M29,474.09
J52_O13,M30,480.9
J52_O14,M31,161.06
J52_O14,M32,161.58
J52_O14,M33,161.16
J52_O14,M34,158.78
J52_O15,M1,481.99
J52_O15,M2,476.64
J52_O15,M3,470.18
J52_O15,M4,474.0
J52_O15,M5,472.26
J52_O15,M6,486.85
J52_O15,M7,475.17
J52_O15,M8,475.69
J52_O15,M9,489.2
J52_O15,M10,477.58
J52_O15,M11,470.19
J52_O15,M12,475.68
J52_O15,M13,472.39
J52_O15,M14,472.06
J52_O15,M15,471.55
J52_O15,M16,481.87
J52_O15,M17,473.79
J52_O15,M18,477.22
J52_O15,M19,487.24
J52_O15,M20,478.49
J52_O15,M21,488.31
J52_O15,M22,479.96
J52_O15,M23,477.98
J52_O15,M24,485.01
J52_O15,M25,471.46
J52_O15,M26,471.79
J52_O15,M27,483.04
J52_O15,M28,479.74
J52_O15,M29,485.81
J52_O15,M30,488.33
J53_O1,M35,397.77
J53_O1,M36,401.93
J53_O1,M37,400.01
J53_O1,M38,409.63
J53_O1,M39,406.62
J53_O1,M40,408.23
J53_O1,M41,395.09
J53_O1,M42,405.45
J53_O1,M43,395.31
J53_O1,M44,394.17
J53_O1,M45,408.89
J53_O1,M46,390.39
J53_O1,M47,409.31
J53_O1,M48,392.99
J53_O1,M49,406.39
J53_O2,M1,475.52
J53_O2,M2,477.01
J53_O2,M3,474.34
J53_O2,M4,481.71
J53_O2,M5,476.96
J53_O2,M6,483.15
J53_O2,M7,470.31
J53_O2,M8,471.29
J53_O2,M9,471.99
J53_O2,M10,478.38
J53_O2,M11,486.3
J53_O2,M12,487.76
J53_O2,M13,474.9
J53_O2,M14,481.49
J53_O2,M15,485.37
J53_O2,M16,475.78
J53_O2,M17,478.18
J53_O2,M18,480.48
J53_O2,M19,472.7
J53_O2,M20,470.52
J53_O2,M21,473.06
J53_O2,M22,482.54
J53_O2,M23,471.47
J53_O2,M24,473.79
J53_O2,M25,476.76
J53_O2,M26,471.56
J53_O2,M27,473.83
J53_O2,M28,488.23
J53_O2,M29,470.39
J53_O2,M30,483.07
J53_O3,M35,397.69
J53_O3,M36,403.45
J53_O3,M37,401.77
J53_O3,M38,394.47
J53_O3,M39,406.94
J53_O3,M40,399.84
J53_O3,M41,406.45
J53_O3,M42,398.12
J53_O3,M43,409.69
J53_O3,M44,405.41
J53_O3,M45,409.32
J53_O3,M46,400.29
J53_O3,M47,399.47
J53_O3,M48,405.11
J53_O3,M49,407.61
J53_O4,M1,489.28
J53_O4,M2,476.49
J53_O4,M3,485.97
J53_O4,M4,474.21
J53_O4,M5,480.91
J53_O4,M6,473.6
J53_O4,M7,476.95
J53_O4,M8,488.63
J53_O4,M9,472.92
J53_O4,M10,482.65
J53_O4,M11,481.86
J53_O4,M12,472.41
J53_O4,M13,476.52
J53_O4,M14,481.26
J53_O4,M15,473.74
J53_O4,M16,486.01
J53_O4,M17,489.44
J53_O4,M18,474.3
J53_O4,M19,473.74
J53_O4,M20,479.1
J53_O4,M21,484.96
J53_O4,M22,475.63
J53_O4,M23,470.4
J53_O4,M24,480.82
J53_O4,M25,489.13
J53_O4,M26,477.83
J53_O4,M27,478.4
J53_O4,M28,489.38
J53_O4,M29,483.89
J53_O4,M30,484.38
J53_O5,M35,401.25
J53_O5,M36,409.49
J53_O5,M37,403.78
J53_O5,M38,407.9
J53_O5,M39,403.99
J53_O5,M40,404.7
J53_O5,M41,395.81
J53_O5,M42,396.07
J53_O5,M43,405.66
J53_O5,M44,395.93
J53_O5,M45,401.26
J53_O5,M46,394.99
J53_O5,M47,406.34
J53_O5,M48,392.21
J53_O5,M49,406.59
J53_O6,M1,482.05
J53_O6,M2,473.74
J53_O6,M3,480.84
J53_O6,M4,475.65
J53_O6,M5,476.47
J53_O6,M6,477.03
J53_O6,M7,471.27
J53_O6,M8,489.72
J53_O6,M9,470.63
J53_O6,M10,483.25
J53_O6,M11,477.42
J53_O6,M12,482.92
J53_O6,M13,477.12
J53_O6,M14,483.48
J53_O6,M15,484.58
J53_O6,M16,483.81
J53_O6,M17,472.28
J53_O6,M18,483.14
J53_O6,M19,475.6
J53_O6,M20,470.58
J53_O6,M21,478.3
J53_O6,M22,478.67
J53_O6,M23,479.34
J53_O6,M24,484.1
J53_O6,M25,476.18
J53_O6,M26,476.31
J53_O6,M27,471.21
J53_O6,M28,483.74
J53_O6,M29,481.36
J53_O6,M30,476.99
J53_O7,M50,360.26
J53_O7,M51,351.87
J53_O7,M52,348.46
J53_O7,M53,350.57
J53_O7,M54,356.82
J53_O7,M55,358.0
J53_O7,M56,339.45
J53_O7,M57,332.04
J53_O8,M1,473.13
J53_O8,M2,482.79
J53_O8,M3,487.46
J53_O8,M4,478.19
J53_O8,M5,473.39
J53_O8,M6,485.13
J53_O8,M7,486.65
J53_O8,M8,487.61
J53_O8,M9,482.14
J53_O8,M10,487.21
J53_O8,M11,470.31
J53_O8,M12,472.14
J53_O8,M13,471.85
J53_O8,M14,484.25
J53_O8,M15,471.39
J53_O8,M16,479.93
J53_O8,M17,479.45
J53_O8,M18,476.21
J53_O8,M19,487.41
J53_O8,M20,473.41
J53_O8,M21,477.05
J53_O8,M22,485.48
J53_O8,M23,470.61
J53_O8,M24,483.46
J53_O8,M25,486.33
J53_O8,M26,488.65
J53_O8,M27,487.53
J53_O8,M28,476.39
J53_O8,M29,481.73
J53_O8,M30,471.55
J53_O9,M58,147.58
J53_O9,M59,145.94
J53_O9,M60,148.15
J53_O10,M35,407.5
J53_O10,M36,396.94
J53_O10,M37,401.24
J53_O10,M38,398.67
J53_O10,M39,399.18
J53_O10,M40,409.39
J53_O10,M41,395.92
J53_O10,M42,402.55
J53_O10,M43,398.4
J53_O10,M44,391.22
J53_O10,M45,399.79
J53_O10,M46,406.27
J53_O10,M47,391.98
J53_O10,M48,391.39
J53_O10,M49,393.07
J53_O11,M1,485.29
J53_O11,M2,484.48
J53_O11,M3,481.3
J53_O11,M4,479.36
J53_O11,M5,487.77
J53_O11,M6,485.33
J53_O11,M7,486.24
J53_O11,M8,486.27
J53_O11,M9,482.85
J53_O11,M10,479.16
J53_O11,M11,487.29
J53_O11,M12,488.52
J53_O11,M13,470.48
J53_O11,M14,471.03
J53_O11,M15,489.17
J53_O11,M16,475.54
J53_O11,M17,487.47
J53_O11,M18,477.78
J53_O11,M19,472.38
J53_O11,M20,471.61
J53_O11,M21,473.13
J53_O11,M22,475.0
J53_O11,M23,479.77
J53_O11,M24,484.03
J53_O11,M25,489.73
J53_O11,M26,478.83
J53_O11,M27,480.36
J53_O11,M28,480.44
J53_O11,M29,480.79
J53_O11,M30,480.35
J53_O12,M50,325.44
J53_O12,M51,325.09
J53_O12,M52,329.88
J53_O12,M53,330.08
J53_O12,M54,360.24
J53_O12,M55,335.25
J53_O12,M56,369.74
J53_O12,M57,371.43
J53_O13,M1,489.52
J53_O13,M2,488.78
J53_O13,M3,475.44
J53_O13,M4,480.2
J53_O13,M5,473.51
J53_O13,M6,486.12
J53_O13,M7,487.77
J53_O13,M8,487.03
J53_O13,M9,478.67
J53_O13,M10,485.17
J53_O13,M11,471.95
J53_O13,M12,470.8
J53_O13,M13,485.06
J53_O13,M14,478.51
J53_O13,M15,489.91
J53_O13,M16,471.95
J53_O13,M17,487.11
J53_O13,M18,479.6
J53_O13,M19,486.54
J53_O13,M20,486.34
J53_O13,M21,488.32
J53_O13,M22,475.96
J53_O13,M23,489.0
J53_O13,M24,473.03
J53_O13,M25,471.64
J53_O13,M26,478.63
J53_O13,M27,486.57
J53_O13,M28,479.47
J53_O13,M29,486.59
J53_O13,M30,484.59
J53_O14,M31,158.84
J53_O14,M32,161.8
J53_O14,M33,158.24
J53_O14,M34,161.59
J53_O15,M1,476.09
J53_O15,M2,480.0
J53_O15,M3,478.45
J53_O15,M4,473.44
J53_O15,M5,477.16
J53_O15,M6,473.86
J53_O15,M7,474.08
J53_O15,M8,473.74
J53_O15,M9,479.78
J53_O15,M10,485.96
J53_O15,M11,481.38
J53_O15,M12,487.86
J53_O15,M13,482.73
J53_O15,M14,483.79
J53_O15,M15,483.35
J53_O15,M16,478.99
J53_O15,M17,483.79
J53_O15,M18,471.39
J53_O15,M19,487.2
J53_O15,M20,485.56
J53_O15,M21,474.9
J53_O15,M22,485.36
J53_O15,M23,470.25
J53_O15,M24,474.34
J53_O15,M25,471.3
J53_O15,M26,485.6
J53_O15,M27,485.12
J53_O15,M28,486.27
J53_O15,M29,470.09
J53_O15,M30,480.02
J54_O1,M35,404.1
J54_O1,M36,393.11
J54_O1,M37,403.0
J54_O1,M38,391.68
J54_O1,M39,393.63
J54_O1,M40,399.52
J54_O1,M41,403.07
J54_O1,M42,392.92
J54_O1,M43,393.7
J54_O1,M44,394.09
J54_O1,M45,394.77
J54_O1,M46,394.53
J54_O1,M47,397.9
J54_O1,M48,403.08
J54_O1,M49,398.76
J54_O2,M1,485.52
J54_O2,M2,484.39
J54_O2,M3,472.53
J54_O2,M4,470.98
J54_O2,M5,487.56
J54_O2,M6,471.6
J54_O2,M7,472.97
J54_O2,M8,470.44
J54_O2,M9,482.57
J54_O2,M10,481.65
J54_O2,M11,489.74
J54_O2,M12,487.74
J54_O2,M13,478.22
J54_O2,M14,477.43
J54_O2,M15,475.94
J54_O2,M16,473.05
J54_O2,M17,472.76
J54_O2,M18,472.65
J54_O2,M19,472.28
J54_O2,M20,474.81
J54_O2,M21,476.13
J54_O2,M22,489.23
J54_O2,M23,481.57
J54_O2,M24,489.75
J54_O2,M25,477.45
J54_O2,M26,479.15
J54_O2,M27,476.49
J54_O2,M28,473.66
J54_O2,M29,472.86
J54_O2,M30,488.9
J54_O3,M35,409.74
J54_O3,M36,390.9
J54_O3,M37,393.01
J54_O3,M38,398.47
J54_O3,M39,393.73
J54_O3,M40,397.28
J54_O3,M41,392.58
J54_O3,M42,399.13
J54_O3,M43,395.43
J54_O3,M44,397.04
J54_O3,M45,391.89
J54_O3,M46,398.56
J54_O3,M47,409.67
J54_O3,M48,396.58
J54_O3,M49,407.53
J54_O4,M1,486.86
J54_O4,M2,489.04
J54_O4,M3,485.8
J54_O4,M4,483.19
J54_O4,M5,487.13
J54_O4,M6,471.51
J54_O4,M7,479.26
J54_O4,M8,489.79
J54_O4,M9,485.39
J54_O4,M10,489.24
J54_O4,M11,485.59
J54_O4,M12,487.5
J54_O4,M13,484.13
J54_O4,M14,485.21
J54_O4,M15,480.46
J54_O4,M16,488.48
J54_O4,M17,486.5
J54_O4,M18,486.88
J54_O4,M19,483.46
J54_O4,M20,476.09
J54_O4,M21,470.71
J54_O4,M22,488.71
J54_O4,M23,481.72
J54_O4,M24,475.96
J54_O4,M25,472.98
J54_O4,M26,486.59
J54_O4,M27,486.73
J54_O4,M28,486.29
J54_O4,M29,482.9
J54_O4,M30,477.32
J54_O5,M35,396.08
J54_O5,M36,390.17
J54_O5,M37,406.67
J54_O5,M38,391.75
J54_O5,M39,402.62
J54_O5,M40,400.08
J54_O5,M41,400.53
J54_O5,M42,408.53
J54_O5,M43,390.63
J54_O5,M44,405.47
J54_O5,M45,391.04
J54_O5,M46,390.76
J54_O5,M47,398.6
J54_O5,M48,391.26
J54_O5,M49,405.78
J54_O6,M1,480.59
J54_O6,M2,470.58
J54_O6,M3,470.81
J54_O6,M4,482.25
J54_O6,M5,486.12
J54_O6,M6,478.76
J54_O6,M7,481.09
J54_O6,M8,486.0
J54_O6,M9,482.21
J54_O6,M10,474.5
J54_O6,M11,482.26
J54_O6,M12,482.57
J54_O6,M13,484.68
J54_O6,M14,482.42
J54_O6,M15,489.38
J54_O6,M16,473.95
J54_O6,M17,489.02
J54_O6,M18,480.77
J54_O6,M19,483.44
J54_O6,M20,471.99
J54_O6,M21,477.61
J54_O6,M22,485.39
J54_O6,M23,484.14
J54_O6,M24,470.8
J54_O6,M25,480.93
J54_O6,M26,471.77
J54_O6,M27,489.92
J54_O6,M28,487.95
J54_O6,M29,470.42
J54_O6,M30,487.17
J54_O7,M50,370.97
J54_O7,M51,342.68
J54_O7,M52,360.98
J54_O7,M53,347.11
J54_O7,M54,357.76
J54_O7,M55,342.02
J54_O7,M56,341.13
J54_O7,M57,346.22
J54_O8,M1,472.91
J54_O8,M2,486.62
J54_O8,M3,476.97
J54_O8,M4,478.0
J54_O8,M5,487.88
J54_O8,M6,479.93
J54_O8,M7,480.89
J54_O8,M8,489.13
J54_O8,M9,487.73
J54_O8,M10,473.39
J54_O8,M11,479.46
J54_O8,M12,489.43
J54_O8,M13,477.45
J54_O8,M14,477.43
J54_O8,M15,473.9
J54_O8,M16,472.29
J54_O8,M17,484.81
J54_O8,M18,485.4
J54_O8,M19,489.38
J54_O8,M20,485.47
J54_O8,M21,474.87
J54_O8,M22,470.8
J54_O8,M23,489.71
J54_O8,M24,476.81
J54_O8,M25,476.24
J54_O8,M26,488.12
J54_O8,M27,481.7
J54_O8,M28,474.3
J54_O8,M29,487.78
J54_O8,M30,489.87
J54_O9,M58,145.87
J54_O9,M59,153.62
J54_O9,M60,148.91
J54_O10,M35,400.48
J54_O10,M36,408.3
J54_O10,M37,409.47
J54_O10,M38,395.24
J54_O10,M39,394.26
J54_O10,M40,391.61
J54_O10,M41,401.24
J54_O10,M42,390.27
J54_O10,M43,398.24
J54_O10,M44,391.47
J54_O10,M45,398.1
J54_O10,M46,390.8
J54_O10,M47,406.7
J54_O10,M48,394.19
J54_O10,M49,396.57
J54_O11,M1,487.4
J54_O11,M2,484.93
J54_O11,M3,474.38
J54_O11,M4,471.44
J54_O11,M5,484.31
J54_O11,M6,477.81
J54_O11,M7,485.32
J54_O11,M8,478.91
J54_O11,M9,476.92
J54_O11,M10,479.02
J54_O11,M11,484.97
J54_O11,M12,488.04
J54_O11,M13,471.0
J54_O11,M14,480.48
J54_O11,M15,470.66
J54_O11,M16,479.37
J54_O11,M17,487.71
J54_O11,M18,477.23
J54_O11,M19,488.65
J54_O11,M20,482.61
J54_O11,M21,488.68
J54_O11,M22,485.14
J54_O11,M23,472.07
J54_O11,M24,474.62
J54_O11,M25,477.88
J54_O11,M26,473.4
J54_O11,M27,479.9
J54_O11,M28,479.43
J54_O11,M29,489.13
J54_O11,M30,478.67
J54_O12,M50,364.28
J54_O12,M51,372.1
J54_O12,M52,368.85
J54_O12,M53,335.43
J54_O12,M54,349.8
J54_O12,M55,342.39
J54_O12,M56,344.99
J54_O12,M57,343.04
J54_O13,M1,486.53
J54_O13,M2,479.04
J54_O13,M3,480.47
J54_O13,M4,489.65
J54_O13,M5,471.2
J54_O13,M6,479.76
J54_O13,M7,485.48
J54_O13,M8,473.02
J54_O13,M9,482.23
J54_O13,M10,474.79
